evento_id,ip_origen,ip_destino,puerto,duracion_segundos,bytes_transferidos,hora
49d7dc42-1c23-439b-b54e-6da99cdf7f8d,41.193.245.11,78.49.6.194,443,41,384422,10:42:48
d2167a43-183d-476e-adcb-dc16cbd54ae3,168.41.93.36,21.147.241.68,3306,15,461873,21:24:26
23afd278-94d4-4586-bb1c-736986506654,202.100.64.111,32.214.178.104,80,76,564446,09:55:29
372411a3-2af9-430a-885e-0695af4c358e,175.171.129.18,29.46.216.43,3306,8,29644,06:56:12
e6ac2d9a-6276-49be-b303-96c2831c42cd,105.23.77.103,170.10.212.142,80,58,220334,16:25:45
7b140d5d-1907-48a9-a7b4-9b3b7958054e,96.6.234.126,179.170.119.142,3306,211,801459,00:58:34
ddc78828-475c-4912-8b08-f1fb80e31ae3,25.130.136.208,38.253.129.232,8080,53,183079,08:56:02
3e2a4741-25a3-4488-bdca-2a0707ff959c,48.60.52.157,76.103.67.195,443,33,477152,18:24:51
f3c3a239-2b2e-4fec-a60a-5f9f07f0eaf5,22.116.116.80,18.249.72.59,3306,94,212963,05:57:02
d907d23a-7266-4135-9e3b-16e0246c5717,156.251.97.62,35.103.191.179,22,3,754468,09:17:18
bcf033ce-2329-4ec3-92ad-434b07fe8d9f,113.189.207.220,120.121.2.186,8080,17,354133,14:40:11
6c7c071c-1936-4a44-94aa-9a8a13705d57,69.3.77.76,73.150.17.155,443,2,443119,05:48:40
01dbedff-b02c-4cea-8867-99c1601568e5,20.247.240.117,99.128.102.19,22,149,786233,17:52:12
78715c3f-b26c-4d27-9186-82207a1cfbc8,62.162.124.169,68.19.173.93,3306,91,431988,05:21:42
79d1b31a-e7fc-466d-a91a-e819a1db652f,100.210.164.51,106.55.170.232,22,256,173825,07:29:11
c8b34e06-0c60-4d3f-8fbf-7a7dbe2fd5bb,151.240.247.97,71.133.215.119,8080,206,22635,19:45:48
ac1008db-248a-4ac3-9967-135c911124eb,199.251.170.94,49.23.36.4,22,3,638052,07:01:44
8e2ca1b4-1ea0-4866-8ef4-e6dc962b7ba6,62.98.48.37,218.188.153.190,3306,18,778190,15:18:51
d3750076-2fb3-4e84-99c9-025b8fc680f8,144.165.25.12,62.95.81.149,8080,29,595046,13:39:29
c477ec80-6a0c-4c1c-88ec-1c9bedbf30c6,47.62.69.162,211.12.4.122,80,0,941625,20:02:04
c2263812-67b9-474a-b00b-19bec7042edf,11.69.9.78,22.227.20.121,22,18,535584,02:37:36
07a094ab-cdac-4384-bdb3-f456abc9242a,215.164.174.229,27.2.173.134,22,11,61031,04:46:56
f8468393-f0f7-4125-a2be-7e007c57ccfe,91.154.225.111,72.74.34.168,3306,222,146518,16:38:54
90d8c953-51ae-432b-bcce-a6b023260a73,62.73.239.57,53.79.154.182,8080,30,489245,15:05:56
edfdb6c8-ac9d-4d54-af2c-608c71a49c0e,157.236.40.84,93.224.233.22,22,24,155372,21:01:06
27377732-0e4e-4635-a443-faf4cc52868f,208.101.10.179,201.252.252.163,8080,93,157867,00:00:45
0329d57c-2a6e-4d0d-8c0c-cd5c499b0cdc,173.172.67.92,128.35.193.187,3306,206,450313,04:48:39
c0eefb04-d0ee-430e-94cb-2c4c61739790,106.193.253.238,144.156.144.17,8080,8,398948,01:52:27
24c98f89-7ef5-4a95-a876-66eb31a9de7a,113.150.145.24,123.237.170.181,3306,26,695097,03:03:10
cd795d26-21de-40c1-903b-7760c0a974d1,116.147.204.203,49.169.2.59,80,46,194319,07:50:06
974dd5f0-dbeb-4fe4-8b31-7c87a5608e6c,201.8.100.187,163.5.252.237,443,16,979306,06:43:02
27c7e544-7219-4868-a10e-729efc6cdd97,144.29.31.72,125.191.178.0,80,1,982177,09:38:38
e5ddc907-1562-4a4b-a66a-91b46aff2ca7,56.19.104.126,148.224.168.89,443,202,846616,07:01:56
2e393afc-20eb-472c-a134-d753605c278b,170.74.195.55,42.84.162.98,22,33,126896,21:39:24
867cf4a1-9dd0-494b-916e-e12825c1a5e6,116.180.190.224,157.99.206.165,443,68,496538,21:24:11
f8baf2c8-8e56-469f-8810-2700dedb8fc4,170.73.58.23,134.77.33.75,8080,23,422973,11:40:17
8091d0de-30a1-4cc1-a2b6-a990d5ffc624,89.34.178.4,162.14.18.116,443,3,66278,19:17:15
596ee367-c883-4f79-8886-7163748df1d1,136.193.78.221,173.42.40.215,3306,6,764456,10:07:09
ef388963-1d84-4ed6-a725-90c72ecdead1,71.162.23.53,186.23.27.127,443,30,676539,00:49:58
204efeef-24b3-4a47-8e45-00aea74644a3,126.50.227.137,59.211.233.108,443,99,494411,15:36:54
69a6655a-ce75-4820-8ccb-c9bd46f70ce9,115.111.89.55,131.251.176.43,443,56,912143,18:19:10
5480448c-3805-456f-96b4-91d256c660db,172.102.118.97,218.25.6.167,22,84,462392,10:03:58
7ec952f3-9223-46a0-a63f-a954649fc81d,223.87.41.27,116.112.248.170,8080,153,584964,09:43:58
161ea44b-502d-4af0-8c18-39ade96e2827,113.194.225.133,162.23.98.177,8080,45,716114,14:52:08
fca17a87-3d44-4373-a05c-fb9a85e92ab4,6.26.212.31,123.119.9.29,3306,36,414357,13:52:41
5aa2291b-9d23-49ae-afbf-2107681ca28e,99.182.232.237,17.33.150.93,3306,1,171509,17:47:05
550bab5f-9be8-4d8e-8598-4ec0025714a4,218.95.27.27,194.146.153.101,80,26,982629,15:15:37
5ddb541b-2055-47df-b375-3691bca62b94,160.44.132.125,84.52.227.5,80,66,323534,18:09:29
803495c3-bb8b-4312-8750-309174ec519f,140.195.37.74,12.140.193.136,22,14,69135,15:29:00
5f1b1ad3-406f-47bd-ac04-cd9479008c6f,184.57.250.9,42.2.81.187,80,116,90745,21:18:32
70bb617f-a67b-47f1-a85c-efefca5118a0,44.216.3.118,113.6.229.232,3306,10,887691,09:27:07
a043d926-4035-4040-8a48-195a3a1edee5,67.36.21.192,37.60.93.225,443,111,799311,06:55:42
682a620e-55f7-4593-b45e-a779341fdea8,197.92.94.198,178.131.168.59,8080,77,641746,01:24:09
89d91202-7637-49cc-8277-cff43b030e2f,101.156.250.244,21.227.125.78,443,47,125939,20:33:47
ce690765-7559-44ad-845f-70868e00df83,149.107.171.134,149.235.71.130,22,25,345597,18:47:43
5ef41a73-6986-4e32-a8ae-6a427057de2b,159.188.1.104,14.247.97.206,8080,11,553192,05:30:25
5d1e0592-32eb-4565-b2c6-874bd683f903,78.213.73.224,80.172.41.34,80,26,289096,19:20:44
16b16060-4e20-47b0-a19c-0f943ee36a96,222.34.194.114,16.63.137.224,22,66,333944,15:03:54
93f78217-a6ea-4fef-8054-f445c5b50f54,121.253.105.40,1.7.81.214,80,11,376588,04:05:31
0878e89a-38bb-4bfe-b9c4-68d8d3904c98,76.72.161.114,219.135.155.91,3306,40,744643,19:11:42
12bd80a1-6c82-40dc-9ee9-99249a74e03c,168.63.94.14,8.173.131.13,3306,22,805320,10:54:47
0d76991d-0533-42d1-b9b4-05bbe14ea92d,30.70.217.219,21.70.186.187,443,214,391321,18:38:16
44b19ce6-1c31-4702-91e5-43dd1a90ab2c,203.157.141.240,148.190.111.162,22,82,5695,23:10:56
4f1b8313-70ef-4b8d-942b-f7590d6f350d,54.144.114.71,143.183.176.215,3306,8,41023,06:55:51
45163fc1-0717-47b1-a275-b5c7ea0de20b,204.109.97.188,109.188.211.77,8080,233,79473,18:44:01
76d3808d-25f6-4250-81c9-2adf876a89b0,81.51.187.118,218.248.189.88,3306,9,218637,19:00:35
7b2d4908-9776-4264-8c11-fae509c0d650,93.93.172.118,152.203.11.247,8080,41,604363,04:17:48
b2043eda-0f5b-4866-b584-750b804e2c20,17.25.66.106,114.174.243.195,8080,23,958736,19:20:41
e52dc540-f88a-4a64-b8b2-c311b26d7280,76.68.154.149,50.245.3.140,3306,65,924362,05:30:19
59b7f941-faa6-48ed-a858-b0e766705e76,140.171.244.153,178.184.19.255,3306,154,340058,07:37:09
f56d8617-57fc-4c7c-bf48-f6360dad3278,170.16.253.61,105.62.60.248,22,95,708055,11:32:58
9c9e44b3-9c4f-416b-88b4-74b4b3e56863,8.114.25.185,92.237.241.144,443,36,636362,01:03:51
ae58a317-c1f7-4ae2-823a-ed363d180b03,175.157.205.29,206.176.215.232,443,43,303159,12:38:07
3c1f3309-3418-482d-bf8c-96400fd16f03,213.57.58.40,15.75.173.12,8080,81,882675,02:35:26
cfdc2894-2a32-4293-a4b6-7e297519cc22,17.5.139.187,29.161.46.35,8080,33,809959,22:02:23
8e948c80-df45-424b-ba16-8638740d52cf,113.171.150.99,61.180.178.124,3306,7,345574,21:58:46
53acf83f-0320-49e0-b1fd-87b8705e2bfa,86.17.43.243,51.209.192.150,80,54,451682,02:18:18
95f850a3-4abc-4abd-9546-4a6180898ef6,151.254.80.153,131.244.116.220,8080,202,132620,18:49:23
771e975d-cc47-45af-b905-be1765ef44cf,215.246.176.213,223.205.244.138,3306,25,405199,01:19:33
b2a471ad-5d49-482e-8e15-73209372308f,22.194.54.193,100.213.125.31,8080,9,196785,18:48:32
f433460e-96a0-4568-a947-dbf03ea32a01,55.38.121.171,17.164.148.254,22,47,480496,07:28:11
4b0c1003-6bb6-4ba1-b687-44ff8a1c36ca,198.68.181.16,162.24.207.96,80,1,495984,04:56:22
78cdaeda-74c8-4ca5-8293-21407bb0114a,98.180.219.30,90.94.147.72,443,168,943772,14:37:01
3d1ad75d-8d64-4638-be80-b2b326aa2c38,159.135.235.207,130.25.130.22,80,50,456087,19:01:26
1a69cbbb-5bea-46be-a520-2859b8e9f86a,62.126.195.32,67.243.200.73,3306,23,124726,21:43:48
673800b7-d464-4550-909f-b5a9453fbced,68.113.30.113,54.211.104.246,8080,6,919399,22:13:20
405d6e2e-738d-491f-8474-93cd94121866,204.175.213.199,6.59.134.50,80,166,216500,23:45:50
c841090c-1839-4f1d-b766-9c92b10e6219,70.156.143.29,159.40.69.162,443,29,111058,15:05:29
787516cc-548e-40fd-9cd6-6758a01518a1,74.230.202.26,200.118.213.92,8080,60,632507,10:59:09
129b2915-d54f-4f5d-baaf-ab7820937aa2,53.160.120.15,106.137.153.66,22,145,905272,13:17:37
7560b03c-d04d-406b-b9ff-89e251ccec99,7.151.55.49,134.147.163.118,8080,86,318625,09:30:08
b065f058-4d3b-4e25-ac84-b99f60df6ed0,190.73.198.232,66.75.141.250,22,82,624022,16:52:48
19772b58-61c0-4796-a88f-9cc65024d131,71.218.28.212,142.244.131.181,80,39,177946,14:56:19
2e1f9773-23c8-49bd-8148-00e8c486180a,73.240.72.199,216.131.153.204,22,114,740676,06:03:57
c8bdbfcd-09f4-43fa-bc1a-8189cb82a5eb,189.136.104.86,177.104.230.63,443,8,334327,18:06:15
c70ee8e8-4f2c-4f0f-8322-427ec8a00a7d,108.12.50.86,107.87.22.214,8080,1,938140,20:34:39
a5156747-8a0a-485f-8618-33e932c4221c,146.154.251.76,183.104.54.65,22,16,785472,13:24:22
fedef491-e793-48ed-b945-07744578e4fc,13.163.176.159,114.230.88.174,22,2,48309,13:43:50
bd7289bc-eb0a-410e-b09b-79249478f459,178.2.42.198,105.159.191.237,8080,130,732015,08:22:39
8ac303b4-71f0-4165-a8d3-0774cbc4d2d0,146.52.22.10,169.34.201.76,3306,123,381016,20:13:23
5afe9337-c07a-4154-81c3-30b98e872c35,64.26.223.254,103.42.146.68,80,113,901907,21:41:34
d6aea65d-6159-4fe3-9568-df1aaba74051,206.12.0.211,137.88.207.169,8080,12,680233,17:55:10
4dbe5c82-b07e-4d11-bc67-120caa898aed,153.176.75.239,18.114.158.170,3306,5,847566,16:20:24
3a16b8af-1d82-4abc-99b6-e23e9a5da2a7,23.21.154.152,41.180.102.208,80,44,408964,01:37:32
a179068f-3be5-4696-987c-e94f36e2d2c8,17.232.86.160,6.34.201.212,3306,60,847027,06:57:01
0306a926-9f35-429c-8226-741009428e8c,150.14.10.21,6.114.197.95,3306,8,134103,03:56:46
9e4f7d6c-1841-4d9f-a355-206f80c8bbd0,126.204.53.14,210.80.153.220,80,89,874283,18:33:09
a3545f98-bb83-4ad3-80e2-5c6c098fcb11,217.108.60.104,88.38.121.223,22,46,91139,23:44:53
6f7948fc-c4df-45fe-b269-4cf382be7ff2,77.207.175.18,106.84.166.220,22,15,58314,21:08:37
7e9ce8ee-0de7-4d63-98fc-e486969566ef,216.211.180.232,198.155.252.150,80,122,35171,08:38:45
651620ca-ef31-41a9-8a78-9250316fd81f,70.34.215.117,136.251.143.71,3306,60,895220,16:42:45
eea27dc2-02e1-4966-a33a-e306d8555a48,28.175.158.228,213.63.0.114,443,7,814761,22:28:32
90ae876c-5e23-41b8-9d4d-fc3b65ad4e5d,11.58.171.166,169.156.73.26,22,75,309688,03:02:38
4c2ee457-fb8b-4666-90e4-11842b3ce398,46.236.149.236,11.149.119.223,80,47,733389,13:20:48
85c1154a-099d-48b5-80ed-5398eaa62258,91.117.68.214,60.133.243.160,8080,263,607984,23:31:13
6858d187-123e-4b9e-a43b-dc9a2f23d8de,106.20.14.150,38.7.184.106,3306,19,17054,06:55:00
1cd802fb-a409-4744-807e-e4ae7c757516,120.58.2.162,134.28.60.241,8080,32,367098,09:24:32
35b11f5f-8844-4ea2-83fb-91d13239258a,179.137.146.86,179.112.58.85,8080,44,33739,00:29:30
5362da01-ae83-4925-90e6-2856e731becb,13.236.119.198,198.244.30.215,3306,6,743579,04:49:27
df733ae0-3847-4ae8-b4f9-c621268effc6,46.161.213.93,79.175.238.218,22,15,222994,23:20:10
8361db8e-efb1-44be-a6ac-b3b9ced6ea40,161.0.146.252,169.104.75.186,443,77,322097,01:25:58
87f8807d-4a99-4db1-bf57-a02a031ece98,209.120.189.224,106.83.135.67,22,128,398556,11:12:25
3f1ea083-34d6-4b31-8200-5430685b3424,122.199.150.176,30.185.227.226,80,92,524167,22:51:45
0d9906a2-e9cb-49e0-a103-f64162e28d65,14.155.67.38,71.45.241.82,22,122,629062,05:44:03
840325d0-4ece-4153-8353-f8f4ca6a83f7,4.237.232.41,60.217.48.146,3306,23,751292,14:20:15
e4aae553-bd54-4d01-bfea-8f95ee878262,119.230.157.62,99.191.111.251,22,18,831825,14:58:16
cff3059d-451c-45d8-8800-2894407996db,54.177.191.7,193.106.40.227,8080,134,309024,08:46:26
d495d9da-0787-499a-8bd6-a1592bb4fef5,47.92.19.190,174.21.93.116,80,8,650170,04:54:14
81791467-31ae-4e27-b004-06f293013c06,195.76.21.18,35.189.84.0,22,55,56213,19:09:46
120c9245-7673-4157-8d1f-03424d9dd532,217.80.218.16,193.104.73.4,80,91,328719,13:04:43
d451111f-5a95-47f0-bedb-ed95750573ec,153.59.121.72,34.29.31.89,80,95,919093,02:08:55
92f66250-3bc1-452e-a799-581e12da8bbb,171.118.47.159,8.211.212.89,22,35,735286,04:28:37
3d309c14-fdc6-458b-9ff9-41af99dd7cec,74.18.142.247,33.194.125.25,22,40,253488,22:37:00
981457ba-e64d-4d37-ae12-1094a7fe5e7f,199.158.166.238,93.131.166.134,3306,14,419714,01:28:38
abc4578f-ebbc-487a-a669-4165b2fa5cbd,163.146.206.200,149.240.87.194,3306,106,996772,14:56:36
9c710d5b-699f-4378-b280-88119dbecbc9,122.7.106.87,151.72.89.131,443,25,939614,07:36:16
05ba1f0b-a1c8-4cbf-a24d-83bec9248b28,60.217.216.217,185.199.111.135,443,171,522337,13:35:05
99310dbf-875e-490e-8f71-6327eccacf4e,2.22.76.143,62.115.66.195,443,14,134096,18:27:40
ec71fc0b-146f-41fb-b541-ba0076677166,179.149.60.145,168.163.243.135,443,26,426068,23:32:22
e0962187-9e7f-46b5-95a7-9fa1a424260b,92.117.18.237,34.51.236.25,443,5,358332,10:36:40
1891fcf6-b6f5-4217-ad10-0657a3d15a53,94.23.217.188,221.66.59.207,22,14,612266,19:50:39
70015dbc-1fc3-4d3b-9b98-9fb27653835f,122.191.189.166,87.25.11.141,443,26,374832,03:34:26
cfde5dcb-eef8-4792-81f0-afe62585cea5,215.113.144.80,73.12.127.157,443,10,803916,13:28:27
518d94c1-2002-4bef-bf67-aeecf5a7d21f,189.212.43.218,32.200.219.201,8080,55,44749,23:06:28
8a45c566-afd7-4d32-8d56-36ce58d5a680,103.152.137.114,164.91.37.35,80,16,92684,08:46:21
71ce7353-55fd-4ab8-8a48-ec3a4d0a416d,122.67.226.149,65.222.177.116,22,139,476180,20:37:47
29301a24-f4cb-42b8-b6d0-ed71aeaa7d79,206.57.176.11,34.144.110.163,80,66,633805,19:26:12
ee1cd783-7b00-4610-b076-c1898389d8ec,93.26.26.133,77.1.45.54,22,1,668540,05:18:06
c53fe4ed-0de2-47a6-9a61-b073de01f536,159.72.16.64,114.244.60.3,443,136,844693,09:01:14
f3d5fb21-929a-4e6c-a519-d4de5a064aa0,95.19.25.249,172.181.22.124,80,98,683438,03:53:10
5a748b36-f69b-4af9-b03f-08cccef6fae9,156.160.54.134,195.222.13.8,3306,30,504054,02:22:32
fbc0aa6e-90a2-4530-ba23-be59933286aa,67.0.131.97,165.3.206.205,80,19,276829,08:36:37
4194853e-8414-421b-84de-16582a3b4da0,4.27.79.193,170.255.169.101,80,57,681873,19:06:51
e316d5a6-08f5-408f-a951-2705e79fb12b,56.32.27.22,39.61.1.188,3306,11,35801,06:43:56
62e2686e-434f-4595-b592-90598f8afe6d,2.111.255.56,67.166.7.13,443,67,743256,03:24:20
aeda9e03-341b-4a2c-8bbf-ac888629a020,218.170.112.246,82.157.31.128,3306,45,826487,04:32:34
a73a9fd1-9050-4a82-ad25-40d9a0903999,116.112.0.140,109.23.148.58,8080,27,379191,01:29:12
90af1d73-3f1e-4cac-9de3-138b21085770,139.19.41.228,126.43.189.79,443,10,537561,16:27:07
d8af7943-3f30-40fa-82d0-46d1ab8db7f4,86.70.7.16,129.97.61.240,80,89,144928,08:14:35
418ba5d7-a1f1-446d-aa9a-4f3b5db030b8,20.103.113.230,15.31.110.115,443,51,887806,22:12:43
7c4089ec-b2c3-498b-9161-89d5974ad149,196.128.209.254,83.173.219.78,22,12,61991,08:06:26
c9dd3706-d250-42c0-aefc-94a4ca6c7c69,111.97.251.177,195.250.84.21,80,57,114294,18:25:20
1cc76e22-a6c4-4ef3-aca0-935b4419a50a,64.120.200.204,149.84.138.79,443,49,755165,10:52:53
18c20fcf-353f-465c-b10a-693de52d660b,59.251.13.53,167.77.212.105,443,23,570136,00:35:27
d593443f-1037-4c64-a14a-c27b36fdaaec,155.94.64.71,202.20.111.126,443,25,182575,20:48:03
09c81f08-e981-42f6-acc0-856638bdb771,12.193.37.132,29.140.169.29,80,24,977874,10:11:28
caa58ae8-5105-44b8-a5fc-4168821dcc87,216.74.43.88,165.244.234.197,22,279,435553,19:25:10
57e82c9e-3ded-4d7c-b228-30abf3b7abf3,63.18.114.231,47.231.181.139,22,13,784296,03:58:27
545d940f-d4d5-45db-8fff-521170089b6f,29.53.141.145,54.177.76.166,3306,31,669745,12:46:45
adc0c582-ead6-4023-b918-65a8cca9666b,148.92.149.164,9.66.213.178,443,247,267097,05:40:51
13903844-46ad-49c0-808c-16a7c913be5f,8.5.37.109,180.181.232.104,80,47,117205,20:49:20
b4c277b1-07dd-4611-a041-a158cbd4911f,5.88.63.151,130.49.107.188,443,17,870250,04:02:33
9f643e8d-c935-4df3-a2cb-861397191b90,195.169.72.103,149.175.74.128,22,19,248036,06:20:17
496a0a9a-e724-4592-8712-09e5ca24e4c8,123.49.13.243,212.71.185.84,8080,31,315843,11:44:39
9adbb96c-eef4-4e52-a625-078eda0f0df8,152.244.164.80,102.202.22.79,22,46,563200,21:12:56
5adc7f94-80ce-4564-95f0-b9768e35d5fb,196.154.2.147,9.191.224.224,80,114,306173,22:51:44
6d93a4b4-1311-4c3c-9c88-f5894dd6e2fd,130.234.64.92,170.168.120.30,3306,21,591635,20:39:58
7f72b5ff-1456-416b-8b16-7c201a1cd0c1,201.155.189.50,144.66.180.236,3306,12,294691,16:17:07
97a3f34e-2b9e-406c-995c-7bccc2f185d4,110.195.206.74,192.58.69.59,443,48,988463,11:01:31
2bd63392-a8c6-4fce-b5a1-70cc36ad7d1a,20.91.27.168,68.221.58.28,22,56,69093,16:09:16
3b1874ef-1928-4895-9e76-cebf62d6bad7,38.141.152.164,9.228.203.80,22,42,388727,04:42:36
dab42cb3-2af8-4998-ae38-4a3d47fb612c,71.124.25.104,211.214.192.4,8080,105,816658,23:50:47
26c4ecdb-bfec-4190-8dbe-4770a08bdaa2,180.241.71.49,176.146.67.87,443,69,641536,09:53:23
655c0047-36f4-46ca-8cc6-b174f4aaee81,115.64.130.168,65.229.19.109,80,72,695370,16:28:57
7c21b973-bb2a-48e1-a652-1632939d71f9,106.154.255.75,170.248.8.104,80,140,582868,13:41:03
9d972ae3-25d3-4671-8931-8c9243c0ea34,58.202.180.38,214.205.61.124,8080,54,748517,06:00:08
913a1aa5-96c2-43a7-ad49-de9630c58bd1,82.169.107.124,82.42.17.40,22,8,802649,23:33:17
07b6c4a5-9b2d-49da-8677-5676db7c299b,100.173.170.15,142.56.151.186,443,150,514722,20:41:21
3853fb08-5bb3-4170-ae01-ee5e6a473efe,200.158.56.149,66.183.187.31,3306,179,970175,20:00:22
40d64137-ca68-45fb-886c-3aeac48b8835,92.4.25.71,31.37.133.50,443,19,630449,01:51:11
cc7183a6-c1c8-439b-985d-f52545410439,93.133.111.198,202.220.49.31,3306,47,700143,12:04:13
15ad64a0-1e52-4519-a4c8-94eb28680967,92.0.50.109,122.138.108.129,8080,59,250624,18:48:40
31247fd1-61ea-4389-b0ff-0514f5f96158,198.7.15.174,60.47.209.102,8080,46,418640,07:22:10
a043a114-3b27-427b-a11f-4666d1ded67b,99.47.220.107,204.47.14.81,8080,4,906707,15:45:24
c5123782-b1a4-478c-9f5c-635c011708f0,214.193.52.146,137.251.61.170,3306,38,598855,04:40:01
bfd8fb5e-28db-4b5f-9379-5c0228364902,26.157.120.254,75.238.230.223,443,242,373074,06:11:57
92fde164-ee83-415b-9e42-362445197f09,157.130.84.58,83.193.239.93,443,14,601316,09:11:00
f4e007ee-2967-4414-b30b-ba16f4a8aa8f,86.99.101.8,196.107.59.44,80,113,886932,04:53:25
b3202a7b-def8-45ab-9b5a-4d093a4b4b6b,111.109.49.194,114.159.16.99,443,54,665123,11:06:35
e7bff7b7-88df-48a4-bb2f-bc13c5014606,113.164.73.88,95.250.102.169,22,29,514285,22:27:02
cf4e0a2b-48ac-499e-b6f2-c8c2cfcf4709,73.147.124.38,64.151.254.46,8080,48,721131,08:44:45
9bb5d29a-e66d-483c-b4bd-dd1b8f338b23,150.85.74.227,201.243.231.23,443,50,539021,05:12:30
645c40da-95fc-4011-b136-133069efaa80,75.31.224.62,139.191.18.221,3306,46,715219,23:34:23
134b26c7-6e54-430b-a134-ddeb1a696279,38.121.45.9,53.224.168.216,3306,161,712645,11:40:33
9d6f5073-22c8-4a98-915b-c67e45cfb505,35.91.149.17,208.7.254.241,8080,44,483969,15:17:56
2221ccb3-8b25-44a1-901c-1a8a8b7ec23e,159.177.78.205,138.89.1.3,443,32,606707,11:04:22
c8018be5-fc0e-423f-bdf3-0608e53bf22a,34.166.82.9,214.123.150.84,22,65,281044,19:48:06
efec398a-da3f-4b76-a40f-3a73a3bea481,72.111.205.149,179.132.16.42,443,66,463129,16:31:47
e85be48f-28d9-46e3-b4a8-e5c55fefe39d,66.42.51.143,46.157.181.81,22,54,510040,10:46:17
fffde9f2-6fe2-4ed0-9638-09b950d859e4,129.250.41.177,43.113.89.126,8080,22,999561,00:24:32
49cbf62b-fbd0-4161-820f-d20c265d0d07,90.144.22.140,42.81.23.58,443,25,903522,18:25:53
d42d8f79-1e74-4565-96f7-d35b6dd25374,18.253.199.199,23.74.47.144,443,72,264122,20:45:54
2aa7354a-dff8-4e61-9799-dbe3c9957036,86.33.110.226,79.181.114.41,8080,34,387314,13:21:34
ccccdf5d-b3dc-4c47-a67c-6915ca873608,138.152.167.1,46.72.105.131,80,119,955425,00:57:59
2acd63d3-5b84-444c-aee6-96b86262b70a,198.171.230.128,92.217.115.55,3306,11,795681,13:58:50
b90db7ce-b90f-4020-b77e-c948fa95a69d,20.25.127.84,163.133.165.25,22,21,101034,17:22:44
659f2d8a-cebc-459d-bf1f-fb2873266ed2,161.214.91.185,1.225.228.6,22,39,967968,09:00:33
bb3656fb-a059-43ca-8dff-aacaffc4c217,111.197.121.196,159.137.55.181,22,38,12111,14:49:15
2ff4e413-17df-46e3-8d39-749d732f4102,25.222.99.133,81.8.82.198,443,43,232299,16:31:05
1129974e-e1cf-4c4a-b746-2cc8cace9260,10.138.8.122,58.47.197.5,8080,110,704808,10:03:27
25aae28c-e6fa-4603-b531-20651956e907,51.11.4.168,9.226.157.102,22,9,65473,21:45:11
42f21ebb-e6db-4f78-9bf8-4708cb8d7cdc,203.83.97.63,53.29.160.96,3306,31,633240,11:41:28
2e73180c-5926-4012-a819-d845fd45d0fe,186.24.177.89,58.12.214.61,22,5,120336,03:32:18
5358dd4c-a564-49bc-9991-220c72fb8d55,162.12.250.4,75.231.242.52,22,49,656127,01:17:44
3c50d30c-fc14-48a4-8341-b17430de13c8,15.15.78.110,121.245.242.61,80,3,487447,09:39:07
1bbc7aae-7da2-45af-bc37-bdc11edd0761,29.112.197.59,155.53.49.181,3306,12,766954,17:08:40
c2853a77-265d-4bc3-b37a-0249a320939d,35.76.253.95,12.222.221.73,8080,44,115161,07:43:22
21de4db6-cae5-4f9a-bc81-3d3eccea1ab2,40.44.218.120,174.73.15.52,80,1,623879,15:37:46
058e948e-24e4-47b8-aae1-85d129da91e2,86.219.111.28,170.135.191.224,3306,119,896418,23:47:37
4e997455-b23f-4f15-82d6-4817f9d8418f,197.127.31.250,47.20.185.173,22,65,528061,17:56:41
cb2adf57-2a49-426a-bae2-9b2ca2d05a17,199.70.66.45,155.82.66.232,22,123,756929,03:57:23
ae244a00-73aa-4de2-ab2a-99685836845d,6.177.99.151,164.106.165.16,3306,27,186813,16:51:51
1c8d14c1-b70d-478a-89fb-bef4cd451378,25.139.118.191,31.28.98.196,3306,129,171933,07:47:19
66d3d961-aecd-4e84-8a9e-179fd8b5871e,213.23.252.227,207.89.242.1,443,7,827702,13:32:46
139c8f66-152b-4ea4-a6b0-f30d92f187f2,110.37.42.241,222.34.49.194,443,3,688452,14:03:01
d6549fb0-c275-4cf0-bf35-9ff85b67da50,73.2.121.46,86.40.39.170,443,4,147147,21:20:46
115e481a-508a-450d-8931-b29a620d10fe,108.252.39.67,58.17.206.28,3306,197,179990,20:58:41
c9582cd7-3f31-41cc-926a-d3e3887dff5b,188.133.33.70,91.95.104.215,22,207,652706,10:25:03
b5b57ced-1e4d-48f0-8c6e-e87f055f645f,121.80.145.6,114.1.253.189,22,182,284576,03:45:00
d875cfd7-aaaf-470c-9e56-c30edd886134,187.108.192.240,93.202.232.134,443,17,433007,19:08:53
8dd8c839-b3dd-4e7e-b93f-795306dd2273,46.57.21.20,91.57.127.101,443,77,239320,18:36:37
d69c5c1b-a3ab-4e6d-8508-f70d64535abc,174.219.1.65,76.196.107.240,3306,0,558470,23:20:16
cf0352c4-ca28-4919-96bf-b81d8617f233,205.17.249.42,89.76.111.179,80,10,263637,18:42:47
ecd0406b-091d-4422-bf80-99beae0aee23,137.154.225.55,178.238.64.144,443,5,655618,15:20:05
8a784b7b-75a2-4808-ab38-27f9469d5f3a,12.130.177.222,55.47.72.183,8080,74,393184,16:15:50
01b828c5-3067-4655-a8ff-a124429a5351,24.134.101.36,201.104.117.74,22,60,905373,21:38:16
5c407583-4d4d-4de3-80fd-642b06816a96,52.92.237.100,89.114.155.30,3306,102,565973,22:26:17
b44e00f2-a4fe-42ac-9dbf-32f34cd54991,209.127.26.55,95.160.106.224,80,133,929186,20:43:28
