cliente_id,ingreso_mensual,num_transacciones_mes,antiguedad_cuenta_anios,tipo_cuenta
6feff9b1-55c0-445a-8ccf-3ffc67fc3dd6,4430.28,18,4.4,Plazo Fijo
d1fb44a3-42b3-43c8-8157-f53b29a392f4,4140.02,26,1.6,Ahorros
e023cce9-ae22-4639-ae12-f14be034b3cb,3291.61,19,13.9,Ahorros
dfac832e-d0bd-4da4-aca3-9cf4e027a632,1160.76,27,5.3,Plazo Fijo
10cad1f8-392b-4a87-8aa1-9467db2bb1d3,2764.46,26,17.6,Corriente
c29749e1-8822-4370-861c-dd5f0e9690c6,3362.04,23,4.3,Ahorros
510cf920-03c9-4e18-b617-b1976af29e21,3210.64,21,8.6,Corriente
7449d382-0763-40c2-a949-2cebe2d25c74,787.45,33,8.4,Corriente
9715b0b4-15e3-4436-908c-eefad066b837,1931.62,17,2.1,Plazo Fijo
9f57e7ba-cbe3-45eb-ba80-329258889eea,2923.11,21,16.6,Ahorros
f8df607e-7a76-42b3-81b7-ca7eefddc9b9,3643.55,27,0.1,Plazo Fijo
be2ab9c6-9e7d-4a3b-bf11-16f374f20958,364.65,21,7.3,Plazo Fijo
41963a98-9359-400f-9e04-df93738b0aed,2805.45,23,16.8,Plazo Fijo
c784b554-e36c-4002-81e9-1ed71cae4ead,3171.66,30,2.1,Corriente
f1553dbc-b294-4e33-b2fb-dc84c386cc62,4019.53,20,5.2,Plazo Fijo
33ad28a2-d245-4450-8727-ae28eb67a506,3831.43,19,4.1,Ahorros
9c0e8f2f-bedd-4273-af75-1f785751d21a,3699.09,23,7.2,Corriente
02d67c28-50bf-4285-8dd4-6c6fea576280,2040.07,18,10.1,Plazo Fijo
567d0782-6ce5-48fc-b76d-bc28ba08f0f3,710.4,25,4.6,Ahorros
e1654a10-8479-418c-b653-696778c60230,2528.34,26,8.5,Plazo Fijo
5c12618c-7ce0-451e-b339-1a1369ad3352,4201.96,24,1.9,Plazo Fijo
4329e9df-1943-45ec-bdcc-c3dc52f95c77,4672.15,19,1.3,Plazo Fijo
2e6e73d2-842e-44cf-a8b7-51e5edb1a76a,3852.66,32,2.8,Corriente
5dba51eb-67f5-47d3-aa6d-97e452899f56,3515.21,18,5.7,Plazo Fijo
8c346cd5-0c06-4373-871b-c499deb65a48,3455.57,27,1.0,Ahorros
2d6d7086-b0ac-4edb-95a9-3f5dda66da2d,2332.66,23,5.7,Plazo Fijo
fb74dc21-6e15-47f0-86eb-a594ab7182c9,2843.93,15,2.5,Plazo Fijo
0103a878-f587-47e3-8f75-c236a4fba62f,5002.88,16,7.9,Corriente
ea853ae1-adfc-45ba-85c7-2dee7550b60c,1868.93,30,0.2,Plazo Fijo
eb743b94-c15f-4cb1-9d3d-4bd59551b451,4937.73,17,5.5,Ahorros
728e343c-c3a3-4922-b217-7a42d4de16e4,2613.57,22,5.2,Ahorros
3070c193-c4e9-4fc5-9da9-d5cdf73c73d6,4590.52,21,14.1,Plazo Fijo
dac78dec-902a-4ede-8fa3-e359a3aa3eab,1311.82,29,6.2,Ahorros
9ae4f341-ae8a-4f32-81d6-e7d75ebf51ac,3703.09,24,8.0,Ahorros
c268808e-e8e2-4430-8d8b-33218dba7d3b,2115.88,30,11.7,Plazo Fijo
80116dbe-9a7c-43fb-b9aa-fe2dd27a201f,1301.68,33,5.6,Ahorros
09da5494-98af-430d-933d-44310708e2d0,3262.24,26,1.7,Ahorros
e7218887-1e75-42bb-a0bc-70c13252dcb0,4211.37,22,10.2,Plazo Fijo
a78fb828-74d9-4cd6-a0d1-390f5bebdc75,1986.07,28,6.9,Corriente
6177d180-4635-4c9e-914d-7b00bc9a841f,1201.18,19,2.8,Corriente
b01b976e-1d9e-4177-857d-fc37b056b9d7,2889.79,20,6.2,Plazo Fijo
05bb56cd-8fa6-4eba-8c14-e0c39c12639e,2895.08,21,10.1,Corriente
900b8a92-a9ec-4539-b1da-62ff636de6f1,3657.98,31,18.6,Corriente
afff718a-b058-452f-8e35-2fe39b61021c,4139.51,26,15.2,Corriente
14f02dc0-179a-4586-8135-f8a6fa91e385,2928.7,26,2.0,Corriente
944126fe-7f54-40ba-aa12-068edf2896de,5226.6,32,2.7,Plazo Fijo
862cb123-e1f7-4a80-aab1-a241827f9c97,3269.08,22,0.6,Corriente
1591808c-2cf9-4d3e-bd29-70c8a4ee8087,2584.29,27,1.4,Corriente
11962421-ddc8-410c-9739-16fadb89e2a0,1066.12,24,10.7,Plazo Fijo
6a3dc70b-71d8-4e14-898e-fbf9a83a0dc3,2684.81,19,2.2,Plazo Fijo
2a625148-5a75-4878-97f9-7022dc24a77f,2596.34,16,4.8,Corriente
68fff561-6056-4daa-aaba-fda7af044411,4152.37,22,5.5,Ahorros
b45eb7ee-de80-4c80-8ad0-f3a536fe43f9,3554.98,29,7.6,Plazo Fijo
99d74b9f-3ae9-4e0a-b6db-07bd7fe4fe4e,1584.76,28,1.0,Plazo Fijo
5f528647-308f-4398-aba0-57056f0db443,3206.71,25,1.8,Corriente
dc23769c-ff96-43e2-8df5-e1510cd4f592,3805.84,31,3.0,Ahorros
0379c959-7c2a-4f71-9d79-89b1db54c35e,4833.64,21,2.3,Plazo Fijo
8ffa285a-33b6-4aac-ba69-9851aa3c465b,4065.0,12,20.3,Plazo Fijo
1da3e6bd-a4f5-4901-8a12-d9d9a4688f18,3913.02,22,9.0,Plazo Fijo
c84df36c-f1be-4356-8b3c-b6c6be5e8177,3072.1,21,3.3,Ahorros
3b9c7a45-96ad-46f9-8c00-7800352687fc,3465.97,20,10.6,Plazo Fijo
19cdf133-6cd2-48e2-bc82-42bb9b9f6615,4499.41,34,2.1,Plazo Fijo
aacc9519-1154-40b2-84aa-5188194e592d,1400.67,20,7.7,Ahorros
0be5ca5c-7b00-46cf-bcf7-956465d79b4e,2580.67,34,1.3,Plazo Fijo
084c8a71-7016-4b46-885f-81e2f11fdf9b,2072.92,30,7.4,Ahorros
f17d49ce-0e7f-4e01-80df-4df4c7878c40,3454.98,31,3.0,Ahorros
686fffed-bbb7-413a-b4d7-92cf39cc4f6d,4476.27,21,0.6,Ahorros
ab9e8384-109c-4d44-aa04-8b64ef20ca6b,2283.63,30,1.6,Corriente
77f4025a-e864-47fd-9d0f-08db41de9e33,131.63,21,2.6,Plazo Fijo
e1e392b8-86c9-4711-b4bb-d1644ef184fd,2505.34,22,6.9,Plazo Fijo
efcbb011-b7e4-4455-8ff8-1dbf685fbabd,4096.17,32,0.4,Plazo Fijo
2e7d4746-f4f7-4de7-b363-a123bb78000d,3645.16,24,5.4,Ahorros
394d4a40-5eba-4cac-83eb-b3371ce20922,3513.82,23,6.3,Corriente
12623cae-edfc-45e0-af28-b60a80af24cd,2664.01,21,5.3,Ahorros
e65e1f40-740f-43d1-8867-95cc08db4705,1465.16,24,7.1,Plazo Fijo
268d963a-2281-499b-bb5f-e4d87318959c,3618.35,26,1.0,Ahorros
575a5414-9561-4fe6-9fa5-0eda6c184647,1998.86,21,4.4,Corriente
8f4c48f7-3bd6-4ce1-9c84-fa4d98af6292,5620.92,21,14.2,Plazo Fijo
292c117b-5027-434e-bb22-5ecd29617364,3684.61,25,4.7,Ahorros
74fbba4e-f801-4f55-8ce6-8dddff47b214,2303.22,36,4.7,Corriente
8681feca-8c89-40e1-b9e2-c2807d53b3ab,2266.34,22,6.7,Ahorros
83ca0fff-0fb7-456c-b05c-028e159a7c11,2888.47,19,2.0,Ahorros
9fddf12d-5a33-42a8-aef8-27c6b0ec9e21,2712.6,29,6.0,Plazo Fijo
5af8a92f-39bc-4ed0-8456-0438a2faf594,4340.2,25,12.4,Corriente
e21a1be5-07a8-46f5-9176-0c936d2d3672,3223.7,26,0.1,Ahorros
06b57c4e-d5d9-463a-ba6f-1b0f7ea44345,2122.04,26,10.2,Corriente
1379d7dc-11d0-4383-8520-c802dce7b8d6,5268.53,27,1.2,Plazo Fijo
a05cf49a-f5a7-493d-b272-885bc71ff2af,3059.17,26,3.0,Plazo Fijo
c0379150-69bc-4993-bb25-cd93ec52505d,3922.61,23,9.6,Plazo Fijo
e13e546d-6b41-4d33-a6e9-e09f1d25d2b9,2270.13,32,8.7,Corriente
a63917c4-c8a5-4fca-9aaa-deb00b847254,3435.74,34,11.1,Corriente
1cad69f6-6cfa-452a-bc36-5e6597fd76e3,3373.33,24,14.1,Ahorros
9cd49078-a8ff-4cc6-ba48-82dcb32ada15,732.42,20,3.0,Corriente
0598ffa8-ed9b-4be4-a999-715c9979a23c,5418.33,27,5.3,Plazo Fijo
6c3be4ab-572e-4dd1-b545-4e8649e5a70a,4548.77,32,2.5,Ahorros
07151345-ef92-4c63-81c6-f0e4fe18aa56,2523.37,25,2.2,Corriente
ebc49eaf-1810-4f59-abce-c3f8a84a94c5,1677.28,29,2.8,Plazo Fijo
1f055d0e-160c-452a-9eec-cdd372412207,3417.07,27,6.8,Plazo Fijo
1e1f2888-5a9e-498c-91ca-d2cf7b71efe0,3104.04,35,3.5,Ahorros
6dcead85-9e9a-4b52-811d-1bcd0dc5ac1b,3426.8,26,8.4,Plazo Fijo
cb4f9e01-b8f7-4158-a42c-3bff0ef6e529,3229.89,25,6.8,Corriente
5b846f59-0b3c-4531-befc-88ce78ee0e69,3607.49,25,0.1,Plazo Fijo
525e4823-666c-456d-b74e-3509525aa0de,4736.77,25,5.0,Ahorros
58398ad1-d72f-48dc-a9e9-ebd4bf4618fe,3681.72,13,2.9,Plazo Fijo
0c4df703-f61c-49f5-b2f4-dc6b6949cf9b,1740.41,20,3.0,Plazo Fijo
7dc16225-84bd-4bfc-91a9-7c281c3dd8eb,4635.08,25,8.5,Corriente
1487df71-e2ac-4af4-ad6b-5b0cfbe917ad,4968.74,18,4.0,Corriente
8f6cbcd5-7833-4d5a-9f5b-338997311d3f,6782.47,30,10.8,Corriente
e2510e37-ad87-4cb7-82eb-a7f10e15dc58,1651.81,28,6.2,Corriente
3cae83ee-c91a-4867-86db-82201fec4b33,3291.46,21,4.0,Plazo Fijo
4b1282b4-55bc-4c8b-9561-7c13aecbf714,501.48,24,7.0,Corriente
edca80c9-656b-4acc-bd6b-c8aca597176e,3663.78,31,0.2,Plazo Fijo
26cccc08-8c91-4e0a-8a2d-e790a41f3164,2342.16,29,0.1,Corriente
837e499b-8fb5-4917-b023-70f0b8eeda7b,5308.13,23,0.4,Corriente
6097bda0-81ba-483c-9e0b-6b10ef652ad2,2070.46,26,2.9,Corriente
a23b980e-c2af-408d-83cc-e1ca0a9d7326,972.98,18,1.3,Plazo Fijo
440d3ba9-f5bd-405c-876c-30e18722e033,2434.48,23,20.8,Corriente
2adb28b8-97e0-466f-8614-402fbb7dd2ef,629.41,34,3.9,Plazo Fijo
0b9ebb65-c651-483c-8529-5a21a0d41989,3901.32,26,5.4,Corriente
2b502c72-e958-43a2-bf0e-83e9aece6324,521.9,29,1.6,Corriente
0eda4384-0621-4a1c-8ed5-a3ceb4bcbee3,3034.15,27,1.9,Ahorros
4b0ee126-2404-4fe5-bd64-394918770ef3,506.63,24,2.0,Corriente
d51d9422-ec34-4246-bcf0-5676500d9242,2615.64,23,6.0,Plazo Fijo
070d3895-c547-449a-b778-91d2ffcb8fd6,4972.05,18,3.2,Ahorros
90154a0e-97a2-4889-b62b-4853e139db07,3432.78,16,3.6,Plazo Fijo
065431e5-2c6a-4850-982a-d6dc106ddb5b,1963.81,17,4.5,Plazo Fijo
d82fb25d-a6cd-45cc-9cda-8e7f81730047,2962.56,21,7.3,Ahorros
c179c18d-2a03-42b5-9eaf-6643d197a57b,3021.62,32,0.5,Corriente
7a262cef-fdee-4a57-b297-f34bdfa3befc,3567.16,21,7.5,Ahorros
7811295c-6f0b-4f43-9ddf-4ea9f7fd25a7,1359.77,29,4.1,Plazo Fijo
395fa198-c1f0-4bf7-a8a1-45af5f855267,3711.08,26,5.5,Corriente
0603f714-fed5-4472-b218-c1767afbced4,-245.27,26,2.0,Ahorros
9956d90b-47bf-4b4e-9a10-012ef1307201,2244.14,22,2.6,Plazo Fijo
76420467-9e4e-4319-bfa1-418b5dbe6feb,2414.07,28,1.3,Corriente
325a04fe-7918-433d-82f9-7292a7050f55,3759.99,25,19.4,Plazo Fijo
af08ce40-a873-4ffd-8447-e0b39acfd93c,3027.16,25,3.4,Corriente
cc14859e-588f-420b-a995-dc8c901617f4,1313.32,27,27.7,Corriente
fa825a57-1af2-414a-83e4-2c81444651cd,1818.01,26,3.4,Ahorros
2f84cbb4-b74c-41d2-8d69-afc20a5f3861,3238.42,29,1.2,Corriente
840039ad-f08b-4d48-b517-0c3aed01d2fa,2905.12,25,3.5,Plazo Fijo
90a25dac-a7ec-4b7a-8b28-6687c245e319,2305.05,13,0.2,Corriente
a0d0066f-85d5-419a-84a2-93f9c0a808cd,2423.0,23,11.8,Plazo Fijo
e8112024-6071-4065-a20b-6317f8e89ea8,3835.4,35,8.5,Corriente
850f51bf-4714-4103-a34b-ef14800c9c60,2378.77,22,6.5,Corriente
a53bfcef-8858-4f08-aabf-01c2f64f6365,2894.29,30,4.7,Ahorros
4be2339d-ca00-4da4-affc-fa510d0d3127,5603.92,21,4.3,Corriente
d8c86802-2a6e-4154-89bc-b48530f1d6f4,1291.58,25,28.6,Corriente
75f4b604-8433-4edd-82cb-0b8e87d51dc4,777.79,32,1.6,Plazo Fijo
2dbdcaa2-2bfe-4214-99d3-2d5754f75fb4,3940.31,33,7.6,Plazo Fijo
08740ebc-b67f-46f9-9281-5af8bc18c2f9,2185.63,33,4.4,Plazo Fijo
02232a2a-6719-4610-9973-6f3b715ec59f,2618.11,20,18.6,Corriente
b78e8eaf-21ad-47dd-bdde-1c07f738413a,2062.61,24,8.8,Plazo Fijo
1e536d3f-ab54-4d1d-8425-c5fd86bd48e7,2688.24,35,32.6,Plazo Fijo
f50044e6-d420-4a62-8674-2b7c5fb61e3a,4918.25,24,4.4,Corriente
5a25d311-a6ab-42e6-9b29-8f546031df5f,3962.55,25,1.1,Plazo Fijo
62238db6-407d-407e-be14-6485f4866ed0,4034.67,30,3.5,Ahorros
4ab01d76-a25e-4a8d-a595-e8cd4691b589,1300.53,23,6.2,Ahorros
b0a70818-4a90-4611-a117-8792d0e958b0,1618.62,26,7.4,Plazo Fijo
61b74ff8-2b05-4149-8d24-336619b928f1,-406.89,26,0.0,Plazo Fijo
cdf076d6-e889-4db4-83c7-ed4b261d5afa,2028.74,22,3.5,Plazo Fijo
f96d0faa-6d94-4ddf-9e1b-21b755f81677,4148.04,21,1.3,Corriente
d45678b6-210a-44b9-9d89-67ac58fc8485,3620.34,26,10.4,Ahorros
1e202cbf-a12d-4b6f-b394-dc8a5edb7834,2734.18,27,0.8,Ahorros
2ce97c5e-453a-4d1f-a866-5902a27c0a9c,2973.24,24,5.5,Plazo Fijo
7c4bb4ab-114d-48ec-a18c-ef5b6894aa1f,2173.34,24,1.5,Plazo Fijo
d6ec449d-631b-4792-a2ba-083100724887,3245.71,26,2.2,Corriente
f6a42774-b7d4-4b1d-b1d2-31c2f2ee66e4,3919.05,26,14.1,Corriente
271c4842-19ae-4c3d-9a3e-adf0cbb682fd,1060.94,24,1.4,Ahorros
88ab7f0a-6231-4e40-816c-f8a814806f16,3359.58,19,0.5,Corriente
ad6074d0-9403-4fa1-a611-bc86aefa70b3,4118.92,22,0.4,Ahorros
f719b6e2-6b63-4e61-a125-8b3178356b21,2501.88,28,3.5,Plazo Fijo
d874d5fb-c5ce-43db-9927-b3723b85208a,3840.84,26,5.1,Plazo Fijo
c811affc-1f00-4f1f-9f5d-3d5a45c8ae10,6377.59,34,2.0,Ahorros
bb5f819f-18d1-4790-af9d-084826d87b81,2874.79,28,5.9,Plazo Fijo
30b2c699-13f0-4abc-ba24-88f546791144,3471.97,27,0.3,Corriente
f5068d0a-7924-4eaf-8619-a4e770633c83,2114.33,29,9.7,Plazo Fijo
43fa3716-f066-44b2-9c5b-b271b1b73e69,3217.5,35,8.5,Plazo Fijo
d75327f0-1461-4ce0-bd25-b0036f68cc36,3552.33,28,21.2,Ahorros
465e2f2c-e324-4201-bb2d-be84a495dad1,3233.81,39,13.8,Corriente
0cb409f2-7971-4d3b-86ad-de77222e37f7,1776.37,25,2.2,Corriente
2a1a67dc-ee39-4134-92b0-8dde158fe349,3247.63,22,2.5,Plazo Fijo
a07dd35c-759c-4bc2-b86f-834bf9a8cb68,4754.64,18,6.9,Plazo Fijo
1c2f5191-2fe3-47f6-834f-68e33c29f102,3538.36,31,0.7,Corriente
9d19b7f4-aa97-43a6-88d4-cb8b5ba7e2dc,4154.38,22,1.9,Corriente
273a2918-3d3b-4ebd-a4ee-0f2c17a3c78f,2715.59,19,0.6,Ahorros
86e1a980-b384-4e63-bb3d-d1597d6f4278,3899.88,17,3.0,Plazo Fijo
71155a8f-262e-4a15-ae10-3b60e125e334,3335.12,19,4.0,Plazo Fijo
5921280b-153c-4d87-b9fb-4f4ae82c951f,1858.91,28,1.2,Corriente
b338340b-2040-4323-af77-1070d35d3d3f,3382.23,28,0.1,Ahorros
80e442d7-ae28-4228-a4e1-1898293316b7,1809.96,18,6.4,Corriente
f00fc5de-f7c4-4c45-a2a5-9b27a52b2281,2240.54,24,0.1,Plazo Fijo
2137c2cb-d634-47b8-ab80-1960345ad390,3227.19,25,18.1,Plazo Fijo
b711aa6e-b10d-4a30-81c5-de83b523945c,3356.69,22,1.3,Plazo Fijo
bf688b81-626a-422f-9c63-e56af6a8eeb4,1572.92,26,5.5,Plazo Fijo
bea42c83-d58d-49b1-8e8e-b4a52cd0d311,4264.78,23,2.9,Ahorros
defae465-20a0-49d3-a430-0f44d916a4fd,3686.41,28,0.3,Plazo Fijo
313f0c43-c038-485e-b9e8-90183293936f,2154.33,22,3.2,Corriente
ba6ce1e9-b087-46b4-90f1-6cd4fcfcb658,1154.9,17,3.6,Ahorros
35610ea8-b543-4043-a761-ae160af5a768,2826.11,29,9.6,Ahorros
c86608aa-89f6-4d6e-a8c4-9fdd72cd25d8,2464.87,24,6.6,Plazo Fijo
b1f66701-f1d7-40be-8651-2162761ce3bd,3135.77,34,0.4,Ahorros
d190d804-0462-4cce-a606-bfa1c1e3d8d9,2564.26,20,1.2,Plazo Fijo
b38e1abc-247b-4d66-8ce1-956b9a30cf5d,591.05,37,1.9,Ahorros
f669fb0a-d387-456c-80b5-2dab104255bb,2533.98,28,0.6,Ahorros
b74b25fd-78be-4474-9915-3a624b5ac570,2633.26,23,3.1,Corriente
1d6fbf1f-f8a0-4027-b1c5-9862f6da1ed8,3760.39,34,20.8,Corriente
40fa8a1e-9e7c-479f-8756-bc81ee58aa20,2162.16,30,3.6,Corriente
e29c72f0-d7a3-4d65-8140-d5d06119b7ac,5014.41,20,6.8,Ahorros
3e8d8eb9-242f-4b7b-8d40-4c3f36923a1c,706.03,20,5.7,Corriente
1622bb9f-dfcd-4664-ae04-4811bb058ab9,4573.4,22,9.5,Corriente
859541ec-40f2-40da-8936-3373e70889dc,2730.82,30,1.2,Corriente
1de3bbc5-e806-4f1a-95b3-09e3437dbc1e,4031.5,20,7.0,Ahorros
97a882ad-50cc-440e-9b13-1f11bcebaa8d,3095.76,11,10.7,Plazo Fijo
e22ad2c8-5669-43db-8ca2-071ba176df19,4367.47,22,0.9,Corriente
78938a82-98e3-47a3-ac68-aff8b6b1a295,2535.17,21,2.1,Ahorros
9296ea8b-affc-4115-b86c-be4fdc15b027,1681.66,21,17.5,Ahorros
ad4c61ea-61c1-4a42-88bb-9891264274e3,4704.61,25,7.6,Plazo Fijo
bd84cfe4-aa24-4591-a710-c315b633b4f9,2863.82,24,1.7,Corriente
b8c4ac6e-10fd-4b80-806e-421a0da3be3e,3265.87,23,4.1,Ahorros
40e1639c-49c9-4457-80ee-56d82cc6ff7b,4481.7,27,2.6,Ahorros
494ae1b1-34ad-46fe-b866-6c60fd5b35be,1761.65,22,3.4,Ahorros
065ef94a-015e-402f-9f0a-c57bf911075d,3714.59,23,2.2,Plazo Fijo
2d2e6105-111e-4a1a-beb8-c798ad984dcd,2292.13,20,1.6,Corriente
35f2eb4e-c399-464a-8dd8-b1effdd92372,2841.4,24,5.6,Ahorros
0dc0d2a6-bc8d-48b5-b910-0ea9690f42f0,3086.73,21,7.5,Ahorros
1205a759-c757-4cdc-99a2-167c3154ef4a,1199.73,33,10.4,Ahorros
24e77fbc-b747-4f68-8665-53a7ca687db1,2065.4,20,0.8,Ahorros
633a3528-f911-474c-87fc-c1ab905a3d53,4621.29,20,8.7,Corriente
66f9c866-0596-444a-bbe6-0c19c3c4e825,4063.43,23,1.5,Corriente
4471ad72-5eef-4bd8-a899-3076d3db089b,2924.83,26,2.8,Ahorros
2d0ccefd-3302-406a-b208-fecf12bc54e3,3291.75,29,11.6,Ahorros
ff6d41a0-ea6d-4eeb-836b-9f8ef0f793cf,2646.91,23,3.0,Ahorros
ff5c83cf-a043-483a-8b74-47ad619d655f,4627.9,23,1.1,Plazo Fijo
91cf0201-6847-416b-9687-244999b561f5,2759.58,26,0.9,Plazo Fijo
f7bd59b9-1954-40a0-b904-989300a27369,3278.21,15,3.2,Plazo Fijo
9c40d3d3-b418-494c-9f9e-5d8c235a0ba2,4375.24,23,7.2,Ahorros
6a8dbdf2-cd11-4be7-9f4d-7d95b44d7dfa,2067.15,23,29.4,Plazo Fijo
412d6d8d-ebfb-442b-ac7a-92a48bb8b890,4870.55,31,7.7,Corriente
8ba6faf4-b1df-48d9-843c-64b8351d9a2b,1163.45,27,10.5,Plazo Fijo
c6273f60-1e55-4a87-b340-65413bf53d1b,4955.57,24,6.9,Ahorros
e5d2ec65-365b-411c-a099-2a239d030650,2552.79,26,11.3,Corriente
fcdffc23-fe8d-4c0d-8879-0e02386cefc6,2708.76,24,0.4,Ahorros
fe1a5d4f-d1ba-401e-b386-fd117f481128,731.99,17,13.3,Corriente
84101ebd-3420-44c4-8b68-666ea77797d3,2454.25,19,2.5,Plazo Fijo
cc5c794e-a118-46a2-bb58-17a97c1dd31e,1752.23,25,12.7,Plazo Fijo
67c43010-21ea-4b67-8937-f7066fbf78d9,2270.82,16,0.4,Corriente
72572e99-292d-4249-98bf-acf5efdd8f93,2835.23,25,6.3,Corriente
6e12abad-01f1-4ec6-9e1e-dc390c2ec031,4149.35,32,6.7,Ahorros
db688036-196c-463b-a460-a958acc77f16,3249.12,23,28.9,Corriente
612e6d2c-b19e-452a-b9b7-8596b9c0dcd6,3369.21,21,7.3,Ahorros
d3570751-9879-419e-aabc-15de6d23d058,1685.38,27,2.4,Corriente
0af4daae-d089-4b01-988d-c0f28b67359c,1943.1,24,4.1,Corriente
82dc25f7-c7e2-40c5-9ca7-0f3c42a2ffec,5158.47,26,2.3,Plazo Fijo
54e6fc89-8b59-4b34-9b36-06893bacddbd,2117.76,24,1.1,Plazo Fijo
ff75153d-deb8-4e9b-a202-c540771ed678,4987.45,21,1.4,Ahorros
6a3375ad-c253-459f-a1b1-ce05389d5cac,2708.33,25,1.3,Ahorros
2b303d16-9780-48f3-9f81-5b48fb707203,3002.75,22,4.0,Ahorros
c7f14630-731a-4766-a49b-7edb661b0688,4284.44,28,11.8,Corriente
bd42b4d6-5687-4fd2-938c-b78704c06ab4,4526.27,26,12.2,Corriente
2361369e-7f4a-476b-a11b-37758b5c35d3,2867.02,29,0.3,Ahorros
6b475b85-85e4-4ca8-afc5-14c5268271cd,2534.11,28,0.4,Corriente
00ee1777-5633-4300-8221-a63398047bce,2932.9,21,1.4,Plazo Fijo
8c39e748-710d-4866-bd34-b8e45f32cb3d,3405.55,25,1.5,Corriente
759bdd6b-f62f-49ac-9490-010f312e06f0,4069.56,21,0.5,Plazo Fijo
9cd1d3a1-6543-45df-9632-f623ddcd4996,3005.08,24,2.5,Ahorros
0534b7af-44ce-4242-9d28-c86ac8f0c118,3742.66,22,4.4,Corriente
ba11215f-3d0f-456c-8500-5d25f46967a6,4966.03,30,4.3,Ahorros
9ba83eda-5bb6-4779-9a9a-020be9468514,3457.57,22,3.9,Plazo Fijo
5fb32d32-824e-477a-b2b2-93e9385e699c,3373.98,28,2.1,Ahorros
609c0726-348c-4fc6-8e68-ba5a49ac99c2,1177.31,28,6.1,Plazo Fijo
1ac77108-6be8-433a-b5dd-1ed60e41b56a,-156.88,23,8.8,Plazo Fijo
b250978b-cb89-4b4d-a86d-2213a1a28856,3466.05,19,2.1,Ahorros
73ca9399-a9e2-4983-a76c-196875012c40,2886.21,33,0.4,Plazo Fijo
0864eeb2-9d7f-4828-bceb-644a754e02f0,2382.26,31,1.8,Ahorros
8e3bbf53-8091-4ce0-9da9-51ef1fce0857,3292.24,28,0.7,Ahorros
301e15e2-6315-4049-a1c9-7b7ec294d178,2927.52,21,3.1,Ahorros
00046257-ffcf-4587-a3f6-061253f89ee0,4353.34,19,0.8,Plazo Fijo
e4b0261c-cb54-4184-8f01-e72ea747a9e9,3103.33,21,3.1,Plazo Fijo
b64b4f62-7376-48bb-981e-fa1a8920b4d4,2103.69,25,1.2,Corriente
04f24995-b678-4bb2-bbfa-bfcf5f2fa8fb,4188.2,29,6.7,Ahorros
cd03d453-a4b2-48db-a3d2-50a81d797b6b,2739.44,23,0.1,Ahorros
ea316d5e-6771-497b-a9c7-e18b4d57ab1a,3631.84,22,4.0,Ahorros
864ee3b7-b3ff-488c-bff9-3441f5e2e4c1,2427.11,30,0.9,Ahorros
e2bb7528-c890-4dc1-bdc9-5c91f90569c2,2220.21,16,0.0,Ahorros
633c5837-dfe8-4aaf-81d0-c7a3b3745afe,3101.0,24,10.2,Ahorros
e7e7139e-fff5-4189-aa9b-9589987128da,3015.39,23,5.6,Ahorros
daae431b-fb15-448c-8e45-aaf7c12d3151,3575.79,23,0.5,Corriente
d06c8d8f-9817-48b8-a203-a8090802fab5,2677.63,23,5.5,Corriente
07e96180-5631-41d8-a5af-8d42a18c112b,796.37,17,4.7,Ahorros
ab950e7e-6b9a-47c5-afb4-810225e6cbf8,2480.67,22,3.2,Ahorros
341ec041-d460-4f5e-a4ad-602c08756eaa,3952.58,22,2.7,Corriente
98f560f1-70ee-4f65-8942-8b5c80e72eba,2643.15,22,10.9,Corriente
8ccb66b5-2206-43cf-80ef-be656544880e,2704.34,27,1.4,Ahorros
f0f7d3f1-1331-4c26-ac9d-3dff4fb97394,4183.65,21,2.5,Ahorros
6bdb15c7-b35d-4132-90f8-79e25047aaae,2145.63,26,2.0,Corriente
ecdf8115-a71a-4184-bc62-8383a6fd6c3e,1148.64,20,7.4,Corriente
90a3d5c2-a5dd-4a5c-ba1c-8fdcd342ab6e,2807.24,32,12.4,Ahorros
084c9707-9973-45e9-9c7f-176b584c513e,2418.99,27,9.5,Corriente
b9344646-3342-4f9d-a034-7696285c3bc8,1840.5,32,8.0,Ahorros
7e20e634-42af-4255-9fde-0f2d3eea6429,2789.55,25,21.6,Plazo Fijo
bd92634f-f01d-412e-9653-575759aca629,3589.81,28,6.0,Ahorros
975a4ecd-1f34-4466-9ba4-abd630ef0c13,2988.85,20,7.0,Ahorros
48b6c158-8abe-4856-9d3e-9875e92649be,3368.38,31,20.3,Ahorros
f3ef5ac5-8304-4e78-be35-716e09554811,5176.09,26,0.0,Corriente
2e0ba1d3-96d5-443a-81f4-a27235b2e6ca,2588.55,24,5.0,Ahorros
c67a0a95-1d78-4fa2-aa88-26f18ba1eccd,3334.02,29,6.7,Ahorros
9390ec8e-3bcd-4645-ab75-01fb0e52b855,2388.94,22,12.5,Corriente
c1bc16c7-6e31-48ae-b4f0-48e7d94081d0,1984.37,24,10.8,Plazo Fijo
69097164-1b27-434f-b92b-528d290de6a1,2298.11,27,9.2,Plazo Fijo
4b4f83a5-113f-445c-a53f-d20e37b720c8,2425.49,27,14.6,Corriente
a2e996bd-a567-436c-8c18-5b0b40fdb934,3431.37,29,3.9,Ahorros
