cliente_id,frecuencia_compra,monto_promedio,num_productos,edad,ciudad
4119ed6f-0540-4bc8-a9c4-1e6e4d496072,12,149.28,5,22,Sellersmouth
2fb41896-4e9f-4a34-a93c-e101b26802f6,14,185.1,3,58,West Davidmouth
49fcddb2-3d85-4a19-8407-c68ab5fd5716,6,190.65,17,66,East Jesse
73804dbf-92da-460d-b8c5-6a7add0d6cd4,6,243.0,4,48,Conleyview
f1f47bf8-6df4-4eed-9edc-7b4700613fac,6,109.32,18,41,South Jonathan
c78a35ed-98db-46dc-b73f-af550ccc1853,6,117.34,9,41,Wolfeland
87047653-5d94-47bd-9bd9-d9b5f1eec919,11,197.04,3,61,Lake Christopherbury
cfbf7af7-13c3-406a-8ae6-8c914c86909e,17,181.5,1,66,North Melinda
0f6fd6aa-27b3-4e1d-967f-d06a3865f5db,10,172.12,6,42,Port Erin
6861f013-b72f-4ef5-bd92-9816e7379c19,8,37.73,19,21,Ramirezburgh
daf74ecd-ccbe-409a-bc55-1ffe67ed4795,13,68.91,14,51,Kelleyview
18885249-53e2-4d0b-b474-b14f4bef0e58,10,153.46,10,26,North Alyssa
6b1d6217-ba50-45b7-ae09-966f2b390ed7,14,66.61,9,69,Lake Saraburgh
446a49a9-2136-4649-8aa0-11d817905893,12,149.75,8,26,East John
4f6fa189-0eb7-44a1-a6f7-4e920fd6bc8b,10,119.2,18,32,West Andrew
27877d54-1889-4e62-9252-19727aab3604,11,158.2,17,20,New Cherylfurt
e2469762-4338-4d11-8c1b-3971e900ef56,9,237.12,1,25,Woodmouth
0bfaa93c-6cd0-4466-84db-e1751876302d,12,155.88,17,60,Port Danielport
d9e92628-ce05-4f40-b63b-e22d5c2828a6,9,242.93,17,34,South Stuartborough
694c9f86-7979-449f-9d45-e34778efa1a6,8,102.01,5,64,Crawfordfurt
ec2c88c4-12d7-4ec7-bbdb-470d651568ba,12,78.27,1,41,Cardenasmouth
81e9cfa9-25a6-4fbd-b3e2-dcb570868b63,5,117.75,17,30,New Jonathanberg
68341dd2-ef60-4ca0-aed6-5d529684ea19,14,101.15,5,23,Cooperport
228b1a32-12b8-44b3-91b4-fffb84d0168f,17,143.86,19,46,Wilsontown
87ed6992-1021-4d5a-acef-92d451583250,15,163.82,19,24,Suzanneside
9e94b1c3-4c3e-41d8-8304-25f2115c9e27,11,89.37,4,38,New Whitneytown
a682d780-c60b-43bd-9c38-68f41f078c3e,13,128.41,12,21,Davidstad
92950107-91be-4430-9236-78269e27f73a,11,207.6,13,42,Wuside
50d7711f-5134-49cd-ab0b-bf6de653fb00,7,89.54,18,59,North Wandafort
62d6c8d8-4b8a-4c23-b49d-274f2f1f676f,10,64.94,5,47,East Pamelaborough
8aac67e8-63ff-437e-8312-ab441d2bac56,12,90.86,11,58,Nelsonshire
e04df4db-96e7-4f77-a2ee-7e713981c791,9,33.29,11,35,Lake Nancyfurt
920b604f-5286-40c0-9da9-6ccbc62027a1,11,149.96,8,18,Leefort
8c14fddd-48a4-4afb-9d03-36f259f6bb53,11,147.27,13,52,New Davidmouth
b43f3f8f-9c42-4018-94f3-1a1a04b88e1c,11,37.5,6,60,Kimberlymouth
260dcb61-a6f9-468d-96c0-c015415c2e12,7,72.56,12,27,Brianfort
47c604e8-2ad1-43e2-b6f9-8ea9a7b449fe,10,207.31,16,33,Dianafort
2e9c5388-32cd-4d58-bb83-0b5b4b7f6cdb,12,175.24,13,67,Wagnershire
04d0958a-9fca-4202-ae94-d77110fd732e,7,169.75,17,20,Daniellefurt
2f2b8236-3490-4009-83ef-18b3e25feb33,7,131.94,16,68,Stephaniemouth
7a4e7b70-f841-4039-a3bc-c9a013d57834,13,197.53,1,35,Taraview
40217ff8-7451-458c-aa16-9639b7a553ca,9,93.0,6,32,Jimenezfurt
51b1bd84-40ff-40ab-84f9-b48993f16bb8,10,240.2,18,62,Rogersfurt
e995263c-d9ca-4452-9ad5-be50db8215d1,10,230.85,8,69,East Charles
d31b7a48-c2c3-468f-ac76-a3f2329550e6,12,203.76,4,42,Turnerside
387a9e08-04ce-4120-864e-d2365916c809,13,116.05,13,52,South Benjaminton
2ec35ca4-a27b-4684-9766-a11090ef8d1b,10,184.45,10,53,West Robert
e2a59115-336d-40f6-805c-a1e0d4ef968e,15,113.79,4,28,Mcmillanmouth
705ec31e-570d-45b5-af47-80500822266d,10,178.41,8,19,Port Joseph
8c291ecb-c689-4da1-9073-23e1356ef779,15,215.28,10,42,Port Nicolefurt
e5b0a442-7717-4b38-bfe5-d2ea02f2b6e9,5,218.51,7,64,Codytown
4e550901-5489-4f71-952c-f33e6c3cc64e,7,144.93,10,18,Port Julie
5ba69a54-d38a-41e9-9970-c5b75ab6bf78,10,111.42,4,49,Lake Eric
3ddbb1bd-09f7-43a3-b23b-274007ddbdf5,10,165.07,17,42,Lucasfort
5f7f4a01-35f8-4606-bc24-ebb16838bb7a,9,167.16,6,50,Hunterbury
674fbe43-ea44-4cc5-9cce-1517f1fe0f30,12,190.1,18,56,Georgeside
bb2d1772-555f-43d6-99fc-e93c0c189d49,8,93.49,13,39,Fordborough
f6a2911a-f3b1-4ef2-94bf-8257a31ba58d,10,234.76,6,42,Alyssabury
93929072-5369-4041-bf6c-c45c44e0e874,11,50.66,9,45,Jeffview
1d18921a-ec47-4445-9020-e393484f8a2b,7,170.15,1,65,East Matthew
5b4f7437-b0ce-4828-9fb1-a999cbd48edc,10,57.58,9,24,East David
e912b78b-8d32-4925-88b9-ca225de9079b,9,225.15,3,18,Daltonbury
21812b41-5ed0-4468-9ac0-ac360f3ffe28,11,140.55,13,24,East Makaylaport
8833afb7-3741-4111-aae5-f3c1f35147d4,5,187.78,7,49,North Haley
c4307495-1d5e-4abb-b828-02eb872babf6,14,171.81,1,44,North Jacqueline
43590383-2db6-48d7-bde3-1be3858ba87d,11,239.23,19,23,Michaelfurt
811fa966-2d83-4675-af1d-98fb860cea42,16,123.93,10,61,Eugenechester
198cf708-0984-4c32-b920-b976531aac27,11,126.09,15,65,Port Johnchester
28758dca-2178-4d5d-aebc-721434e72a97,9,241.27,6,57,North Jeremyburgh
9fc30c50-0783-47c7-a539-707708f633a8,10,149.04,13,30,Lake Jessicastad
6e927bfe-e61f-4667-bd9c-6a14ae2c93a7,5,163.09,3,50,East William
b5492296-a212-439e-b7d7-4c9591df364e,7,151.48,14,38,South Alexanderberg
5cf2f3a9-c1ac-4b23-8c0f-51acfa8715bc,6,138.27,3,40,Joneshaven
40181fac-6c47-4374-8129-f785ff24540d,9,75.26,18,68,Callahanshire
8072a316-0109-429c-8be3-241d671f1d70,8,247.61,2,20,Bradleystad
03f31f3b-dde9-463e-84e1-acc1ec53f463,3,109.07,5,30,New Robertville
402a3115-dbb4-4d9e-8852-ba1e969e6c36,12,65.16,16,35,South Benjamin
a76e6f4c-325d-467f-9b8b-d9851620c6ea,7,140.76,10,33,New Jill
42ff309a-d216-40d0-bc4c-4c158f3afdbd,11,91.22,8,69,North Thomas
aa11a66c-6962-4d4c-88c4-943cfaaa1f99,8,208.41,16,50,Rachelberg
67b21cd5-bbce-4c1c-828e-6d2f27a83e19,4,105.44,17,28,Port Cynthiahaven
19a15b93-efe9-4759-8830-f8ffd02bc283,7,197.36,9,67,Adamsburgh
c8919e2f-8ea2-4035-9153-a216a004b2b1,11,135.51,12,38,Briantown
5f2bfba1-4e0f-491c-abf0-05fbc6c138be,6,170.47,9,28,Bondborough
7e0c97b1-11f5-443d-afe8-a28e83d7aca6,10,181.23,18,21,Victorchester
ff87c98a-aacf-473f-889d-25f482223ee8,12,152.24,11,68,West Erin
53410f0e-cb9c-4c78-af98-6cd59f434729,9,168.16,12,52,Gilbertborough
a503ac32-00bc-4c8f-b02f-4f5715cfae49,12,167.09,14,66,Jenniferstad
b0d13d9b-40ba-4803-a1a4-8e640025fe18,12,285.51,17,64,South Brookeville
edd307e9-f5ca-4764-b4bb-9691b21a27f4,7,68.06,10,36,North Matthew
08a7461a-65e4-4010-a4b3-5196408103ef,10,158.7,12,48,Port Paul
e0c0ba53-28ca-4b7c-8513-83d428b14128,7,247.07,19,45,Justinstad
11e861b2-ed81-4a4d-bfff-d5e650c6e0a9,8,245.32,3,67,Lake Sonya
dd983202-d61b-4417-a710-9d7e704bff3f,10,160.06,7,53,Strongshire
7e3fb4fd-2bcc-4b3d-b90c-274479803fa2,6,111.42,13,53,New Richard
0e024d7d-3fbd-450d-b66b-72f7d81b1fc9,12,88.43,13,38,Port Rebeccaland
0abf524b-4d1c-41c3-a5df-cd9a7b7189db,13,147.16,8,38,Angelamouth
e891db6e-2817-4f9c-abb6-cc3bdf4bbd7d,18,133.7,6,30,Michelleberg
d5e222be-7aa7-4ba3-9fc4-1bb3486e332a,13,141.31,12,62,Jordanbury
5344a3c7-a39f-4e18-afd7-77f8b29d9d7e,7,190.34,8,24,South Danamouth
b6924476-a0a3-4353-bfd1-6e6ca73179db,12,275.8,15,61,East Bradleymouth
08cd4a1d-93c6-40f3-a755-924a45251fb6,16,177.68,8,58,Murraytown
31ad9fbc-b24b-48c7-a162-38f0886d82f5,11,238.63,18,57,Brianville
2dffbb97-28b7-48d9-bb0b-c17d122aaea4,7,219.31,7,40,Andrewville
284e9525-74b3-4b91-a3c1-d69910be12fe,13,152.06,1,51,Amandaberg
f1b7c58f-0578-45e0-9a93-a886f1c78bb2,16,282.06,14,34,Lake Thomasstad
ee12b14c-74ca-40b1-b486-f00a87ce4e36,12,198.19,5,34,West Stephen
1774dfdf-c4b3-4312-ae17-746ae9c68b4b,7,153.61,13,56,West Dianehaven
34b482e0-d4d8-4e3f-96b4-7e9dcf1f465d,12,171.67,8,66,Smithland
c44f4c75-05f7-4b7e-bd95-a61dbfc692dc,15,105.03,6,44,South Derrick
8ae375af-a11c-44e0-bfc3-1c7a3c2e6daf,5,239.25,5,32,Carmenchester
814ce0be-a158-482e-bba9-a154e1e20429,6,101.12,5,32,Kellyfort
2b5b34c8-fc0c-483d-8ea1-cd3ec188f5e6,12,55.86,11,53,Danachester
1cf4d053-6177-485a-8396-08cf49e52bc3,8,146.42,5,35,New Denise
cbc5cc8d-4ccd-4b02-8343-d44f3b9886f4,4,187.66,5,37,New Kelseyfurt
3f665c6d-e832-42f4-838a-3966ccf1b17e,3,177.04,11,69,Montesmouth
d207bc19-413b-4503-89f6-da0a4b4550ee,9,186.03,13,55,Sharonside
f3e575d4-8e2e-4c70-83a3-be539076787c,8,149.14,10,48,Calderonchester
d9a389ed-cc37-4ef1-8868-fd1b93eb97d9,11,95.98,15,39,South Mark
d7bffef2-a8df-412f-86bd-3e1636bc3812,6,213.18,10,40,Cooleyland
580445cc-b0ef-4a75-ac60-cd26f55888bc,10,198.82,1,60,Port Johnberg
e5d574b3-80d0-4ca3-8759-935cb8ca66b7,12,276.67,3,57,Robertberg
14f4d8df-59fb-45d9-aea5-6b22c130f627,17,153.41,6,54,New Laura
c7812ac5-8ead-43a9-bae8-6ceda9b052cd,12,151.04,10,40,Johnmouth
070edfc7-d91f-4916-8afb-6925bef6d289,12,198.26,4,52,Kellytown
d942df8a-f530-46ad-9909-0203cf1941e7,7,180.78,14,51,Port Jeffreyville
61cfe3e7-2bd6-4b2a-80f5-6473aa20a7c6,10,188.44,9,47,East Craigton
8e9be318-79ec-4d74-8353-75718dd746cf,8,216.7,16,57,Port Tanyaside
8782f0c5-15f0-44f0-a39e-567f52d6dd1d,13,122.69,14,36,Wanghaven
bf1d33cd-6b59-445d-aa48-e42d5864f780,4,124.5,14,40,East Calvinland
3f4c13fb-df3c-40e5-9293-29a5700b66f3,6,83.56,15,63,South Pamela
a4425943-b7a8-40d6-8e19-abde3affab22,9,114.64,9,22,Mayerfort
b78267b2-3692-4e5e-aa7d-665ac62aeeb6,5,202.26,7,32,Murphyshire
13929e2f-fec4-439d-92fd-7934b66172ff,19,214.78,6,62,Kurtside
6fd35894-6511-4ea8-8f57-1c1bf5154ec6,15,142.59,16,56,East Lauren
cb60034b-096c-4d04-9881-51bc84c7444b,10,221.38,8,39,East Chad
6714c16d-27cb-4db0-8be7-3a386d9ac332,6,157.18,9,32,Anthonyfort
965a0760-696b-45e8-a9a5-95ded062116c,7,147.97,7,64,West Jonathanfort
9ffcf06a-2c5b-4e69-b912-33c4805dc986,10,98.61,4,61,West Matthewville
5494aae6-4d69-43b1-bff7-eaf5a7b529fc,10,90.22,3,52,Holmeshaven
53a3c461-6acc-4557-a0e2-c64035e04f8c,5,122.66,2,22,East Emily
20864113-b555-4103-84a0-dd38324f146c,9,133.52,12,56,New David
d131adc4-6f10-4ff4-ad1b-f6f82f1f9d7a,3,138.12,14,22,Andreaville
47e178f1-a00a-4ace-be32-dcfbcce8bc03,14,193.08,8,43,East Abigailfurt
952a2e18-eea2-4373-8682-0ac8c5e2763e,6,282.93,10,68,Lake Elizabethborough
3c87418b-50e1-45e4-97dd-5c8234b9795e,16,182.85,15,44,North Marie
e2ccb70c-9835-4a91-8efa-52e18e37e264,10,146.92,16,26,Michaelbury
b1b67a28-8b9d-4bcd-8d4c-babd22f4ea28,9,256.84,10,29,South Lisamouth
e616fe21-4ba0-4bfa-8acb-f1453536ac4b,11,167.95,6,41,Watkinsborough
7e024dd4-5caf-474f-8b77-e8081c86846e,9,196.77,14,38,North Rachel
8d9bf66b-c402-4aa0-aa6d-a4d1ac7e7e95,12,90.48,7,32,Port Amandaville
502347ba-537a-440c-8a86-4900a90f9827,12,178.38,7,59,Sandovalton
601327ac-f453-4003-a991-25b6af5f228a,8,150.54,18,43,North Lisamouth
24501c81-8c5a-4d84-92be-077843b12798,11,92.27,19,24,Colleenshire
6a9b3f67-a271-4b1b-b3b7-1bf96696572c,9,87.12,1,44,North Dylanside
00be952f-8a72-4017-9875-3a5aca2fa469,11,196.44,10,47,North Kevinberg
2e0655a0-8de2-42ba-83ae-1a1123685b18,5,85.62,4,22,Port Jillianhaven
e6466753-f18b-4584-9185-ba5aaaa38a5e,12,74.83,9,18,Port Jason
fa0ba32e-1328-4a42-ad20-01f6418e28f9,9,126.55,2,55,Juarezland
87baac53-8bb7-491c-867d-8d1ef1488e1f,3,181.23,16,20,Harringtonhaven
2cd24855-9eab-4089-bb71-72e038d43ebb,14,195.46,2,37,Port Jason
145745ae-b2c5-4509-bb2e-d883b81dc8ea,11,183.23,16,67,Dennisland
d5485688-6dc6-4893-8739-d455c08ad428,12,141.94,17,26,Nancymouth
7929f758-02c4-4fbc-b8f7-7d73e25f8aa8,11,187.98,16,25,West Brianberg
318e0b5a-f96f-42a1-b7de-7071c0223514,12,84.72,10,23,Davidport
43631b42-b679-42df-a98a-cd74aa9966af,4,23.66,4,46,New Angelabury
9f3bc3fb-aba2-47b6-8015-669c5540c9d4,8,69.48,14,57,West Jameshaven
4bfd5dab-e770-4977-b133-18d2bd9f7644,12,72.76,5,28,Harveymouth
75078bbe-76ec-453e-bb95-fe854239f5cf,5,246.0,15,52,North Albertland
3de934ff-9890-48a3-968b-31d703fdb3d1,15,111.08,16,66,Ramirezside
de3e024a-9638-4a00-888d-b8a2182ccc76,6,223.04,14,42,Alexisfurt
cc0c9e4a-d3b3-4d8a-a324-c9917f065164,7,195.3,13,53,Port Michael
e26db8f5-ae83-432d-8b56-0c4b88508b6b,9,192.57,6,23,Port Caitlynton
c4511ba3-4ab7-4a1d-8c15-3561857339ca,11,144.31,1,55,North Johnborough
001b29ab-7fca-4f3f-9b81-da72adfbd79d,6,173.13,11,65,Maldonadoburgh
e643e912-7e9f-42c1-b7a9-b5361928e389,13,188.23,4,62,Port Desiree
a2f38677-11e0-4742-af42-8171a5a6ceed,6,148.28,6,21,Nicholasborough
968e66fa-a9ae-4a8f-8316-05a85838b156,17,52.35,18,36,Jamesville
92a36097-afa2-4001-a2cb-66d0995c5b27,12,177.03,12,36,Danielhaven
25c2b61b-e992-4f87-b315-4f65243849ce,8,116.6,13,56,Conniefurt
ee769791-b7e2-4fe0-9564-683b4f5ce4b7,9,111.52,11,55,Genechester
83ca1fa5-c525-4dfe-aecd-b0495cbaf7a5,3,218.84,13,67,New Michael
a2e7416e-e92e-41c8-a157-82227d7b6062,9,192.39,12,28,Christophermouth
6873bbec-e96a-4ed6-8353-29adfa838932,13,145.44,18,26,East Charles
8cfb74c2-72b7-434f-b95c-2b98e117fef7,6,91.76,4,38,New Ashley
c4c1956e-7e40-4fc3-8930-31a9c6453774,17,137.8,11,22,Rachelland
bb4239d0-7b94-45c7-a634-3a86125bcfe9,9,152.6,5,24,New Tony
e2686b1a-6ef7-44b8-bd3b-51cab10c02a7,9,170.99,16,44,West Carolyn
5132d467-a2fe-4bca-a9c4-e0749b68b65b,13,137.42,10,33,Port Andrewbury
e9c4bb46-388e-4f1d-9e8e-1cb046975470,7,211.46,17,20,Lake Leslie
3f3f8767-62a2-4e6a-adc2-1991c74f824b,7,118.3,4,62,Port Matthew
f2c6984b-0b0a-4d1a-b18c-1d9f62b1f1b9,12,92.2,7,20,Smithmouth
04b6677b-5817-495a-a14b-3e269580eeb7,11,176.64,17,23,Schaeferchester
7718e77a-2719-44b9-a652-78aae3c2de2c,10,244.41,4,40,New Jenniferview
06f368ff-d367-41f0-8232-09c610e0e8e5,11,170.87,13,36,Johnfort
fc659128-32f6-42d6-9220-96210367a97d,9,186.34,16,57,Kristinmouth
3670d8b9-62dc-480c-9bec-040d04df0811,11,171.9,5,68,South Marisa
d6acdbf6-d295-4fd4-b055-56f4807ea539,7,133.62,7,32,Monicamouth
d0d50a19-3a4c-4b55-84af-e837fe0eb9c1,13,191.46,17,40,North Karenmouth
cfe02220-28e5-49dd-a5c2-a119ca7a3212,10,119.53,1,20,Lake Michaelside
8c4dcf3a-6887-45ef-888e-5e302bca8432,7,90.72,16,37,Davisstad
c46cd9fb-216d-4bcb-a709-ddd088abec99,8,77.62,15,29,Michaelburgh
3152846e-b5e4-4810-9d3a-e51f6a79d486,9,86.14,12,43,North Donald
1ae31a16-ee81-4dc1-b03f-528c970e8cee,8,118.18,14,23,Wilsonport
a573fdcb-12a4-4861-b566-f1c8f66d31f5,10,256.09,6,62,New Michelle
094aef77-efbf-47a2-b9a6-c9ba5dc0ff70,11,225.94,15,62,South Robertport
664a52f8-d62e-4581-ad99-9d3c0e7c864a,5,143.9,14,37,North Michaelmouth
8c444596-1019-4c08-b920-1c018f490eab,14,169.0,4,69,Jamesberg
b0d3fbe8-d6e0-485d-a9f8-15a025f996a3,9,209.38,9,61,Lake Jessicaborough
d5880fac-3e34-4f80-9055-c46da077fba8,5,176.81,15,48,Daniellechester
6ab83c40-8e9f-4814-a6a0-a686b63f954d,6,88.73,3,49,South Earlchester
c450d911-f4a8-4f23-b4c9-05d6fac6f4fe,14,330.66,19,25,West Teresastad
9c1fc2a0-1a99-4673-95e2-31ba8876fc72,11,194.95,1,43,Campbellside
2ee086e8-cc81-47d8-af47-fe9c415d9d11,10,194.49,15,36,Melissastad
b00fd485-09c5-4631-b3d4-b6d77c608520,10,96.47,8,19,South Richardville
370f1c93-9baa-44e8-839c-acc586640c2a,6,158.13,7,25,South Thomasport
e29f4d50-7bbc-4b20-8b0c-0fffae9a555d,10,142.97,3,41,Kristiview
27ce9d64-5e0f-468c-8ab0-18fbbd895b11,10,81.22,12,33,Ericport
56300c06-9010-4826-a888-1f746f825422,9,149.19,2,69,Port Lauren
9df28814-5f08-4b4c-b94c-e391537d49f8,12,153.61,3,62,Krystalhaven
e2109cd7-b805-419f-837f-756dc756a9e2,6,73.42,5,23,West Cody
fd1a93a6-2e3f-405c-bdef-bb95965c13d5,6,136.25,13,45,South Anita
95d06889-a75e-4e9d-9d3f-53c474214680,9,159.75,14,23,Briantown
0d1da033-5f0a-46cb-ab16-ac7255e07dfe,8,131.53,1,31,East James
d57058de-8a15-4eb3-8bbc-b8059784ac2b,8,225.98,18,21,Tracyside
a15f1b26-abcb-4494-915b-7349f707357d,15,74.15,6,29,East Edwardville
84574e34-1d74-4875-9d25-ee3eab96ada0,9,151.28,15,50,Patrickburgh
e9da841d-113e-4221-8950-319ea061a760,10,187.28,5,54,North William
97e9c867-c277-4f97-b0e8-edb1e7da6839,7,154.02,1,56,New Raymondton
a511be49-3613-42bf-a494-4993aa9bbe1f,17,106.94,9,56,Deckerbury
c8a281f9-8f17-4d3e-bbe9-7fec35d2446b,11,147.7,6,34,Valdezmouth
884e7211-6e09-4c0c-9180-4046dfff79d1,10,226.55,3,46,North Samantha
14cedb86-5514-45c1-b91b-32590362dc81,9,218.5,5,52,North Courtney
864bd533-5a2e-4b82-a173-9b5bb364080b,13,113.64,2,25,New Michael
304ad872-2a68-4091-a1bf-2aa8c0f6a01a,15,213.09,2,55,Campbelltown
03800719-d9b9-4c25-9701-bdea74980902,9,116.68,19,45,Parsonston
2ed107d0-0910-46ba-8603-599db7f90198,8,147.45,2,46,Acevedoborough
5aae9778-b64f-46eb-914c-88dac2bdf13d,10,117.3,18,34,Petersside
2a50b0af-6ff8-426c-bfd1-dfcd041b9c14,13,42.52,2,26,Muellerchester
9b01b6f2-5d90-4046-a971-7419f76b24a7,9,119.17,8,59,New Eric
971b210d-2f84-47c1-9837-efe8af883b21,9,162.66,8,42,Lake Amandatown
26c77621-9d4f-4613-b8f4-eb502a76c07b,8,202.85,19,57,Waltersbury
e7526bb6-7b81-4798-ac66-6c8c9e278e7c,14,103.17,13,43,Riggston
6930efe0-c527-4870-abf0-9f8e0ab6c508,7,199.8,6,53,Moralesview
1334183c-e5fe-4ea1-8639-23dd1747dc5a,13,74.44,1,45,Port Brendaside
ddb6aa9f-ef74-40f8-8bdc-f90931c19323,10,87.1,9,67,Lake Rhondaburgh
d89bb475-02cc-4a14-9bc9-fe71c239ab40,13,110.85,15,54,South Kevinshire
5656a2cc-112f-4512-b9b9-14c2254033b0,6,162.64,12,39,Jenkinsberg
84047200-4d12-455a-b074-0f5a1b4a2b2b,4,218.9,3,51,Harrischester
51ed478f-467b-4c7a-87b6-9a3ad308a122,9,206.92,6,20,Andrewfurt
f499c195-d476-43d1-9ea6-f3b1ba8722dc,6,241.83,9,41,Russellchester
88a621ce-b3d2-4ac0-9ceb-afe2231b3a33,13,208.33,7,48,Laceyberg
abb1ef5d-880c-4809-a1e6-e3196ec9a764,5,224.77,12,39,East Williammouth
1fddfe09-7340-49d0-8673-cfabfb65bf8d,9,115.21,6,22,New Christineburgh
51441ebf-52a4-4097-991e-e73387f55dbd,10,99.32,4,51,North Jay
333854c0-ba85-4bcf-b746-2ea804588a05,4,199.21,14,55,West David
aaa8eb9c-f747-4c60-924a-b60b8d065fe4,9,210.52,9,44,East Jason
4ccc3477-0970-43e2-8a1b-7a80ba63ca84,5,145.77,8,34,New Matthewport
15184280-27ff-4d34-a0dd-3ccddc08db44,10,214.7,10,69,New Chad
c0fd863a-e53d-4101-8895-067f14ffb838,3,187.05,5,41,West Debraberg
13d156f2-be2b-413f-9765-85a6756279e6,13,192.43,13,31,South Wendy
68949487-7962-4ebe-8375-93cac952e41d,11,207.08,11,54,Williamsmouth
3ae44a38-66d1-41f5-bc10-ed485e0fc605,7,151.74,1,29,New Adamhaven
bcbd0952-ab8a-4c09-b59a-61f3c7f69cd9,6,119.01,9,56,Averyton
f936430f-518a-410a-b6f0-253f98fbb8a6,13,128.01,4,31,Port Christopher
49560cfb-742f-4de4-bc56-9a78828b7a89,9,118.65,16,67,New Eduardoland
29c74d92-f03c-488a-8246-12468a4c23ae,8,197.68,7,62,Sharonland
46940d61-0c90-49b5-b5a8-d7ac632335b9,14,140.51,10,49,Valenzuelastad
7965e522-cb32-4046-bad3-8aa27cdef518,8,91.34,1,25,Tinashire
2768115c-4083-42f9-b1fb-3568cf7cd6c1,13,171.91,16,45,Port Maryville
bcefb1eb-8c3d-4c61-9056-35fc6baced60,7,220.03,17,51,Ronaldfort
e783988c-1819-4a5a-ab42-beecc7aae60a,13,260.08,18,33,East Davetown
10bcb9ed-4992-4378-ba29-ba27111f14d7,10,57.1,12,33,Lake Randystad
ce8cf681-06f1-4cd4-b5f2-c6c7a6841249,12,124.41,2,35,Brownburgh
ccf92b62-0e03-4cdc-87a3-53195539c590,9,134.67,19,51,New Danaberg
ce894cf0-8c48-4a56-a3e1-8d5620673b9a,7,131.11,3,24,Kathleentown
cc888e17-5fc9-403c-b319-17a6ba9e70b3,13,103.46,14,30,Poolestad
d33b8c30-560e-43fa-bd22-fb5de383bc97,12,117.91,10,25,West Ryan
93549e04-f1bd-43b7-8484-b7a86ec53fda,14,139.13,11,36,Susanview
24245215-d70b-4ced-bb50-091f220650e1,9,155.14,7,41,Port Ryanburgh
9097e9f6-a4b6-4112-8d2b-a9ab5a95411f,10,78.15,17,34,Debraborough
f0ebf6e8-f588-45c4-b318-c0097fbfc22c,5,131.5,5,51,Robinsonhaven
95997c7e-55a0-4b9a-ba62-709841ef398a,10,118.82,3,64,Lake Evelyn
441747e0-fe40-4827-81c3-671ff0a2fb84,10,146.4,6,65,West Ericshire
0f63b3d2-a02d-42fb-bcdf-009fdb390e48,12,154.69,18,51,East Paigeland
e9b7daa5-77b2-4bbd-b391-ec6b9993b570,8,90.92,17,60,Andreberg
feb73475-edb5-4a74-b3cd-b0dd804f9665,12,146.19,17,63,South Amber
36cab44b-1e47-48a9-964b-7dbe425c74e4,14,108.22,2,35,Bellberg
0b86dd82-76ce-4951-a433-5eb6d685d6a5,10,153.23,12,25,Reynoldsville
a69ef474-fd5a-490f-a345-2f43af17d1df,9,208.52,3,44,Lake Erin
5cd6bc66-21a5-4031-bd18-7df095b49544,10,133.03,6,54,South Marcusfurt
a37d9098-0709-4ce2-b52e-10669c4d1653,14,114.15,6,43,West Christopherport
95d293e1-f508-4eef-b413-e8a7f258309c,9,186.96,15,39,West Taylor
ba8d5fb9-a301-485f-b0dc-26d912092bcd,10,99.93,15,25,Blairland
2e4ae781-5cda-4d26-9397-30e2f67fffd6,14,164.97,2,37,North Lauren
31be0968-48cf-4260-b0b3-a0425805b9f5,10,127.85,14,54,Lake Williamburgh
3b488fae-f548-4564-b652-010dbdbe0a16,8,210.68,11,68,Lake Heathermouth
297c06a7-c911-4bdf-af69-b45131ce5ad7,9,96.89,7,59,Jacobfort
b4fa7a5e-3c4d-4c47-a4cb-6e6a4abe449d,8,29.99,4,40,Elizabethmouth
7a097e4d-d23f-4760-8082-04775505bbe6,12,145.16,17,45,New Kathy
dd0f48f0-34f4-4cf1-823f-3c5212ac2124,12,135.74,12,27,East Stacychester
184a21f5-4e9d-4083-a2b3-aa9cfd4711b1,9,138.07,10,18,West Ericburgh
72c1263d-0b97-4508-a841-f27b2f6c8d4a,12,192.15,7,27,New Dennisland
56323e6f-e556-442d-96df-ce4cc8a30a95,8,196.46,7,56,New Natalie
c767f90e-f843-46d2-bd36-5b54f29e7779,6,72.58,13,58,Garzaport
b1dff3d2-6390-47cf-a2c4-679dc950d939,8,131.15,9,46,Josephview
ada1e727-1816-4b7e-8ff8-13ca63ea4c88,6,163.22,2,44,Jamiemouth
73b40abf-c0f3-4c9f-bb1f-e4e2adc06fb1,9,111.59,15,61,West Josefort
ed144129-c01d-4434-80b3-801a995d65e6,3,189.84,12,34,Davidstad
f3034fd9-272b-46b8-a778-6d549954891e,8,138.16,7,30,Danielsview
83a57a11-d838-4d50-a2be-30e558251eb4,8,143.37,2,44,Kennedyfurt
e984e813-30bb-4c40-b2f2-444ed7e8a624,12,134.64,5,37,Ballardborough
b21d6890-f4b1-4272-9c8c-822c6f6f195f,12,113.5,9,29,Kellyview
4552cd85-bdfe-44e1-a241-f45251fe753b,8,180.21,1,47,New Laura
75959945-075a-4144-8cc6-4dcb8cf473e4,7,145.92,3,46,Danielsberg
86e4a579-9add-4fa6-a215-48bf07e9eb00,11,196.47,4,67,New Travis
